产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
调味品-->酱油,香菇酱油,南郑县蔚蓝购物广场,原国家食药总局,合格,2015-03-26,,360ml,,陕西明冠食品饮料有限公司,略阳县城西工业开发区,南郑县蔚蓝购物广场,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524550
调味品-->酱油,珍鲜老抽酱油,宝鸡商场有限公司家美佳岐山店,原国家食药总局,合格,2015-03-26,,800ml/瓶,,郑州加加味业有限公司,新郑市梨河镇107国道西侧,宝鸡商场有限公司家美佳岐山店,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524551
调味品-->酱油,豆制酱油,岐山县金祥食品有限公司,原国家食药总局,合格,2015-03-26,,350ml/袋,,岐山县金祥食品有限公司,岐山县益店镇北街,岐山县金祥食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524552
调味品-->酱油,特级酱油,洋县大咸德调味品有限公司,原国家食药总局,合格,2015-03-26,,450ml,,洋县大咸德调味品有限公司,陕西省汉中市洋县南环路68号,洋县大咸德调味品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524549
调味品-->酱油,味之先黄豆酱油（酿造酱油）,南京味之先调味食品有限公司,原国家食药总局,合格,2015-03-26,,500mL/瓶,,南京味之先调味食品有限公司,江苏省南京市江宁区横溪镇云南路268号,南京味之先调味食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524472
调味品-->酱油,特鲜酱油,徐州恒顺万通食品酿造有限公司,原国家食药总局,合格,2015-03-26,,400mL/袋,,徐州恒顺万通食品酿造有限公司,江苏省徐州市经济开发区杨山路26号,徐州恒顺万通食品酿造有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524478
调味品-->酱油,老抽（酱油）,徐州恒顺万通食品酿造有限公司,原国家食药总局,合格,2015-03-26,,800mL/瓶,,徐州恒顺万通食品酿造有限公司,江苏省徐州市经济开发区杨山路26号,徐州恒顺万通食品酿造有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524476
调味品-->酱油,黄豆酱油,天津市天立独流老醋股份有限公司,原国家食药总局,合格,2015-03-26,,500mL/瓶,,天津市天立独流老醋股份有限公司,天津市静海县独流镇老火车站,天津市天立独流老醋股份有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524502
调味品-->酱油,光荣酱油,天津市利民调料有限公司,原国家食药总局,合格,2015-03-26,,660mL/瓶,,天津市利民调料有限公司,天津空港经济区西十四道226号,天津市利民调料有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524488
调味品-->酱油,四星一级酱油,天津市大楼四星调味品有限公司,原国家食药总局,合格,2015-03-26,,630mL/瓶,,天津市大楼四星调味品有限公司,天津市静海县陈官屯镇西钓台村古城道12号,天津市大楼四星调味品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524503
调味品-->酱油,海天酱油鲜味生抽,盘锦金社裕农乡村百货连锁有限公司,原国家食药总局,合格,2015-03-26,,500ML,,佛山市海天调味品有限公司,广东省佛山市高明区沧江工业园东园,盘锦金社裕农乡村百货连锁有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524523
调味品-->酱油,草菇老抽酿造酱油,南京庞阳调味品厂,原国家食药总局,合格,2015-03-26,,800mL/瓶,,南京庞阳调味品厂,南京市六合区庞阳1号,南京庞阳调味品厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524471
调味品-->酱油,深色酱油粉（其他固态调味料）,无锡希成宁食品有限公司,原国家食药总局,合格,2015-03-26,,5kg/袋,,无锡希成宁食品有限公司,江苏省无锡市惠山区前洲工业园惠利路10号,无锡希成宁食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524464
调味品-->酱油,长寿酱油,如皋市华阜食品有限公司,原国家食药总局,合格,2015-03-26,,455mL/瓶,,如皋市华阜食品有限公司,江苏省南通市如皋市如城镇沿河村,如皋市华阜食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524451
调味品-->酱油,纯酿造酱油,昆山统万微生物科技有限公司,原国家食药总局,合格,2015-03-26,,500mL/瓶,,昆山统万微生物科技有限公司,昆山市经济技术开发区青阳南路301号,昆山统万微生物科技有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524460
调味品-->酱油,老抽豉油王（酿造酱油）,泰州市亚光调味品厂,原国家食药总局,合格,2015-03-26,,800mL/瓶,,泰州市亚光调味品厂,泰州市扬州路68号,泰州市亚光调味品厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524418
调味品-->酱油,黄豆酱油（酿造）,江苏康旺食品有限公司,原国家食药总局,合格,2015-03-26,,350mL/袋,,江苏康旺食品有限公司,江苏省扬州市宝应县西安丰镇南窑工业区,江苏康旺食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524441
调味品-->酱油,一年酿酱油,苏州市吉成酱业酿造有限公司,原国家食药总局,合格,2015-03-26,,500mL/瓶,,苏州市吉成酱业酿造有限公司,江苏省苏州市常熟市梅李镇聚沙路11号,苏州市吉成酱业酿造有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524405
调味品-->酱油,吉成鲜蘸酱油,苏州市吉成酱业酿造有限公司,原国家食药总局,合格,2015-03-26,,500mL/瓶,,苏州市吉成酱业酿造有限公司,江苏省苏州市常熟市梅李镇聚沙路11号,苏州市吉成酱业酿造有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524404
调味品-->酱油,甪直酱油,苏州市吴中区甪直酱品厂,原国家食药总局,合格,2015-03-26,,350mL/袋,,苏州市吴中区甪直酱品厂,江苏省苏州市吴中区甪直镇光辉路,苏州市吴中区甪直酱品厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524406
调味品-->酱油,甪直酱油,苏州市吴中区甪直酱品厂,原国家食药总局,合格,2015-03-26,,1800mL/桶,,苏州市吴中区甪直酱品厂,江苏省苏州市吴中区甪直镇光辉路,苏州市吴中区甪直酱品厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524407
调味品-->酱油,头道鲜酱油,阜宁县益林蔬菜酱醋加工厂,原国家食药总局,合格,2015-03-26,,200mL/瓶,,阜宁县益林蔬菜酱醋加工厂,盐城市阜宁县益林镇海陵中路171号,阜宁县益林蔬菜酱醋加工厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524409
调味品-->酱油,白秋酱油,射阳县富士来酿造厂,原国家食药总局,合格,2015-03-26,,475mL/瓶,,射阳县富士来酿造厂,盐城市射阳县海通镇鲤里港村,射阳县富士来酿造厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524408
调味品-->酱油,老抽王（酿造酱油）,江苏苏美食品有限公司,原国家食药总局,合格,2015-03-26,,800mL/瓶,,江苏苏美食品有限公司,淮安市涟水县经济开发区,江苏苏美食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524410
调味品-->酱油,香菇老抽（配制酱油）,江苏省宿迁市三园调味品有限公司,原国家食药总局,合格,2015-03-26,,380mL/袋,,江苏省宿迁市三园调味品有限公司,宿迁市宿城区宿迁经济开发区南区四海路1号,江苏省宿迁市三园调味品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524411
调味品-->酱油,鲜中王黄豆酱油,盐城市润扬食品有限公司,原国家食药总局,合格,2015-03-26,,160mL/瓶,,盐城市润扬食品有限公司,盐城市阜宁县益林镇振兴路20号,盐城市润扬食品有限公司,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524412
调味品-->酱油,雷记益林酱油,阜宁县益林酱园,原国家食药总局,合格,2015-03-26,,420mL/瓶,,阜宁县益林酱园,盐城市阜宁县益林镇戴淮路48号,阜宁县益林酱园,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524413
调味品-->酱油,精制酱油（酿造酱油）,姜堰市美味源食品厂,原国家食药总局,合格,2015-03-26,,480mL/瓶,,姜堰市美味源食品厂,泰州市姜堰市沈高镇官庄村,姜堰市美味源食品厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524415
调味品-->酱油,三秋鲜（酿造酱油）,射阳县千秋江桥酱醋厂,原国家食药总局,合格,2015-03-26,,450mL/瓶,,射阳县千秋江桥酱醋厂,盐城市射阳县千秋镇千秋大桥北首陈李线东（工业园区内）,射阳县千秋江桥酱醋厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524414
调味品-->酱油,姜堰酱油（酿造酱油）,姜堰区新大调味品厂,原国家食药总局,合格,2015-03-26,,500mL/瓶,,姜堰区新大调味品厂,泰州市姜堰区沈高镇万众工业集中区,姜堰区新大调味品厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524416
调味品-->酱油,酿造酱油,泰州市第二酱醋厂,原国家食药总局,合格,2015-03-26,,645mL/瓶,,泰州市第二酱醋厂,泰州市海陵区东郊乡朱凌桥北,泰州市第二酱醋厂,,原国家食药总局,,2015-03-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=524417
调味品-->酱油,海天海鲜酱油,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东市场监管局,合格,2015-04-22,,500mL/瓶,,河源市人人乐商业有限公司,河源市源城区沿江东路6号长鸿花园裙楼一至二层,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东省佛山市高明区沧江工业园东园(受托加工方地址) 广东省佛山市文沙路16号(委托方地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475166
调味品-->酱油,常兴特制味极生抽王,,广东市场监管局,不合格,2015-04-22,,,,,广东省开平市幕村新工业区,,,广东市场监管局,,2015-04-22,全氮(以氮计),0.12g/100ml,≥0.70g/100ml,依法查处,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=77804
调味品-->酱油,常兴特制味极生抽王,,广东市场监管局,不合格,2015-04-22,,,,,广东省开平市幕村新工业区,,,广东市场监管局,,2015-04-22,氨基酸态氮（以氮计）  ,0.07g/100ml,"
≥0.4g/100ml",依法查处,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=77805
调味品-->酱油,鲜味生抽王酿造酱油,广东美味鲜调味食品有限公司,广东市场监管局,合格,2015-04-22,,800mL/瓶,图型,梅州市大润发商业有限公司,梅州市梅江区江南办梅水路,广东美味鲜调味食品有限公司,广东省中山市中山火炬开发区厨邦路1号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475170
调味品-->酱油,海天特级一品鲜酱油,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东市场监管局,合格,2015-04-22,,500mL/瓶,,河源市人人乐商业有限公司,河源市源城区沿江东路6号长鸿花园裙楼一至二层,佛山市海天(高明)调味食品有限公司(受托加工方) 佛山市海天调味食品股份有限公司(委托方),广东省佛山市高明区沧江工业园东园(受托加工方地址) 广东省佛山市文沙路16号(委托方地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475168
调味品-->酱油,珠江橋特级御品鲜酿造酱油,广东珠江桥生物科技股份有限公司,广东市场监管局,合格,2015-04-22,,370mL/瓶,,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,广东珠江桥生物科技股份有限公司,广东省中山市小榄镇沙口工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475164
调味品-->酱油,鲜香红烧酿造酱油,李锦记(新会)食品有限公司,广东市场监管局,合格,2015-04-22,,500毫升/瓶,,梅州市大润发商业有限公司,梅州市梅江区江南办梅水路,李锦记(新会)食品有限公司,广东省江门市新会区七堡工贸城北区一号至二号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475169
调味品-->酱油,珠江橋特级醇酱油,广东珠江桥生物科技股份有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,珠江橋,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,广东珠江桥生物科技股份有限公司,广东省中山市小榄镇沙口工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475165
调味品-->酱油,厨邦酱油特级鲜味生抽[酿造酱油],广东美味鲜调味食品有限公司,广东市场监管局,合格,2015-04-22,,1.25L/瓶,,广东东明股份有限公司明乐曲江新城店,韶关市曲江区马坝镇城南教育路北亿华城南商贸城一号楼一、二层,广东美味鲜调味食品有限公司,广东省中山市中山火炬开发区厨邦路1号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475155
调味品-->酱油,星湖原汁酱油,广东珠江桥生物科技股份有限公司,广东市场监管局,合格,2015-04-22,,150mL/瓶,星湖,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,广东珠江桥生物科技股份有限公司,广东省中山市小榄镇沙口工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475156
调味品-->酱油,味极鲜酿造酱油,广州市渝龙工贸有限公司(委托商) 台山市味皇调味品食品有限公司(授权生产),广东市场监管局,合格,2015-04-22,,800mL/瓶,俞龙,广东东明股份有限公司明乐曲江新城店,韶关市曲江区马坝镇城南教育路北亿华城南商贸城一号楼一、二层,广州市渝龙工贸有限公司(委托商) 台山市味皇调味品食品有限公司(授权生产),广州市白云区石井石沙路289号3号楼(委托商地址) 广东省台山市水步镇新水路(授权生产地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475153
调味品-->酱油,味事达味极鲜特级酿造酱油,开平味事达调味品有限公司,广东市场监管局,合格,2015-04-22,,380毫升/瓶,味事达,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,开平味事达调味品有限公司,开平市三埠区新昌立新南路8号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475157
调味品-->酱油,东古酱油生抽王酿造酱油,鹤山市东古调味食品有限公司,广东市场监管局,合格,2015-04-22,,800mL/瓶,东古,广东东明股份有限公司明乐曲江新城店,韶关市曲江区马坝镇城南教育路北亿华城南商贸城一号楼一、二层,鹤山市东古调味食品有限公司,广东省鹤山市古劳镇麦水工业区3号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475154
调味品-->酱油,金唛生抽酱油,亨氏(中国)调味食品有限公司,广东市场监管局,合格,2015-04-22,,1.9升/瓶,金唛,佛冈县鸿兴银座城贸易有限公司,佛冈县石角镇环城中路209号骏业银座大厦二、三层,亨氏(中国)调味食品有限公司,广州市番禺区桥南街蚬涌粮油工业开发区,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475159
调味品-->酱油,一滴香生抽,广州市如丰果子调味食品有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,图型,韶关市新南康商贸有限公司马坝分店,韶关市曲江区马坝镇沿堤三路江畔花园B、C栋一、二楼,广州市如丰果子调味食品有限公司,广州市增城石滩镇麻车,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475158
调味品-->酱油,致美斋酱油鲜味生抽,广州致美斋食品有限公司,广东市场监管局,合格,2015-04-22,,510mL/瓶,,佛冈县鸿兴银座城贸易有限公司,佛冈县石角镇环城中路209号骏业银座大厦二、三层,广州致美斋食品有限公司,广州市白云区三元里大道808号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475160
调味品-->酱油,名珍味极鲜酿造酱油,,广东市场监管局,不合格,2015-04-22,,,,,佛山市三水区乐平镇念德村委会陆坑南甲队罗娟头,,,广东市场监管局,,2015-04-22,全氮(以氮计),1.12g/100ml,≥1.30g/100ml,依法查处,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=77803
调味品-->酱油,欣和六月鲜酱油,烟台欣和企业食品有限公司,广东市场监管局,合格,2015-04-22,,1L/瓶,,沃尔玛(广东)商业零售有限公司惠州鹅岭西路分店,惠州市鹅岭西路31号百利通广场地下第一层,烟台欣和企业食品有限公司,烟台经济技术开发区成都大街15号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475161
调味品-->酱油,六月鲜特级原汁酱油,烟台欣和企业食品有限公司,广东市场监管局,合格,2015-04-22,,500mL/瓶,,沃尔玛(广东)商业零售有限公司惠州鹅岭西路分店,惠州市鹅岭西路31号百利通广场地下第一层,烟台欣和企业食品有限公司,烟台经济技术开发区成都大街15号,广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475162
调味品-->酱油,味事达純味鮮特级酿造酱油,福达(上海)食品有限公司(被委托生产商),广东市场监管局,合格,2015-04-22,,380毫升/瓶,味事达,惠州市万佳百货有限公司,惠州市麦地路35号南湖花园,福达(上海)食品有限公司(被委托生产商),上海市金山工业区金百路377号(被委托生产商地址),广东市场监管局,,2015-04-22,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=475163
调味品-->酱油,美味鲜酱油,石林鑫双龙购物广场莲花路店,云南市场监管局,合格,2015-05-18,,380ml/瓶,,广州市广味源食品有限公司,广东省广州市番禺区化龙镇翠湖工业区,石林鑫双龙购物广场莲花路店,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395143
调味品-->酱油,广味源海鲜酱油,石林鑫双龙购物广场莲花路店,云南市场监管局,合格,2015-05-18,,500ml/瓶,,广州市广味源食品有限公司,广东省广州市番禺区化龙镇翠湖工业区,石林鑫双龙购物广场莲花路店,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395142
调味品-->酱油,东古酱油,石林鑫双龙购物广场莲花路店,云南市场监管局,合格,2015-05-18,,610ml/瓶,,鹤山市东古调味食品有限公司,古劳镇麦水工业区3号,石林鑫双龙购物广场莲花路店,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395138
调味品-->酱油,红烧酱油,昭通市昭阳区云溢超市,云南市场监管局,合格,2015-05-18,,800ml,,加加食品集团（阆中）有限公司,阆中市七里新区汉王祠路,昭通市昭阳区云溢超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394908
调味品-->酱油,老抽王,昆明市友生酿造厂,云南市场监管局,合格,2015-05-18,,800ml/瓶,,昆明市友生酿造厂,云南省昆明市岗头村昆明一农场内,昆明市友生酿造厂,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395137
调味品-->酱油,拓东生抽王酱油,昆明拓东调味品食品有限公司,云南市场监管局,合格,2015-05-18,,500ml/瓶,,昆明拓东调味品食品有限公司,云南省昆明市西山区前卫镇螺蛳湾277号,昆明拓东调味品食品有限公司,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395136
调味品-->酱油,拓东一级酱油,昆明拓东调味品食品有限公司,云南市场监管局,合格,2015-05-18,,400ml/袋,,昆明拓东调味品食品有限公司,云南省昆明市西山区前卫镇螺蛳湾277号,昆明拓东调味品食品有限公司,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395135
调味品-->酱油,拓东老抽王酱油,鲁甸县文屏镇世纪华联购物广场,云南市场监管局,合格,2015-05-18,,800ml+赠20ml,,昆明拓东调味食品有限公司,昆明市螺蛳湾277号,鲁甸县文屏镇世纪华联购物广场,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394909
调味品-->酱油,恒顺一品鲜酱油,石林鑫双龙购物广场莲花路店,云南市场监管局,合格,2015-05-18,,500ml/瓶,,江苏恒顺沭阳调味品有限公司,江苏省宿迁市沭阳县萧山路25号,石林鑫双龙购物广场莲花路店,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395140
调味品-->酱油,特鲜酱油,石林乐购商贸有限公司,云南市场监管局,合格,2015-05-18,,800ml/瓶,,中山市爱家调味食品有限公司,古镇东岸公路工业区宏达路68号,石林乐购商贸有限公司,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=395141
调味品-->酱油,老抽王酱油,昭通市昭阳区云溢超市,云南市场监管局,合格,2015-05-18,,800ml,,加加食品集团（阆中）有限公司,阆中市七里新区汉王祠路,昭通市昭阳区云溢超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394898
调味品-->酱油,万和酱油,昭通万和食品有限公司,云南市场监管局,合格,2015-05-18,,800ml,,昭通万和食品有限公司,昭阳区威信路5号,昭通万和食品有限公司,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394899
调味品-->酱油,自然鲜酱香酱油,沃尔玛（云南）商业零售有限公司昭通环城东路分店,云南市场监管局,合格,2015-05-18,,500ml/瓶,,山东鲁花集团有限公司,山东鲁花生物科技有限公司,沃尔玛（云南）商业零售有限公司昭通环城东路分店,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394900
调味品-->酱油,海天酱油,鲁甸县文屏镇学友超市,云南市场监管局,合格,2015-05-18,,800ml,,佛山市海天调味食品股份有限公司,广东省佛山市文沙路16号,鲁甸县文屏镇学友超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394904
调味品-->酱油,拓东酱油,昭通新百货大楼有限公司海楼路超市,云南市场监管局,合格,2015-05-18,,400ml/袋,,昆明拓东调味食品有限公司,昆明市螺蛳湾277号,昭通新百货大楼有限公司海楼路超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394901
调味品-->酱油,万和酱油,昭通万和食品有限公司,云南市场监管局,合格,2015-05-18,,400ml,,昭通万和食品有限公司,云南省昭通市昭阳区威信路5号,昭通万和食品有限公司,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394905
调味品-->酱油,黄豆酱油,鲁甸县文屏镇世纪华联购物广场,云南市场监管局,合格,2015-05-18,,800毫升,,贵阳味莼园食品股份有限公司,贵州省贵阳市,鲁甸县文屏镇世纪华联购物广场,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394903
调味品-->酱油,黄豆酱油,昭通新百货大楼有限公司海楼路超市,云南市场监管局,合格,2015-05-18,,800ml/瓶,,四川省筠连县,/,昭通新百货大楼有限公司海楼路超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394902
调味品-->酱油,拓东黄豆酱油,鲁甸县联邦购物连锁店,云南市场监管局,合格,2015-05-18,,400ml,,昆明拓东调味食品有限公司,昆明市螺蛳湾277号,鲁甸县联邦购物连锁店,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394907
调味品-->酱油,万和酱油,/,云南市场监管局,合格,2015-05-18,,400ml,,昭通万和食品有限公司,云南省昭通市昭阳区威信路5号,/,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394906
调味品-->酱油,黄豆酱油,水富县家和超市,云南市场监管局,合格,2015-05-18,,350ml/袋,,佛山市海天调味食品股份有限公司,广东省佛山市高明区沧江工业园东园,水富县家和超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394897
调味品-->酱油,美味生抽（酿造酱油）,巧家县天力百货有限公司天力超市,云南市场监管局,合格,2015-05-18,,80ml,,重庆罗邦食品有限公司,重庆市输北区王家镇工业创业园,巧家县天力百货有限公司天力超市,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394890
调味品-->酱油,千禾黄豆酱油,巧家乐每家商贸有限公司,云南市场监管局,合格,2015-05-18,,680ml,,千禾味业食品股份有限公司,四川省眉山市东坡区城南山民家渡,巧家乐每家商贸有限公司,,云南市场监管局,,2015-05-18,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=394889
调味品-->酱油,老抽王酱油,富民县千润食品厂,云南市场监管局,不合格,2015-05-18,,800毫升/瓶,名手千润,富民县千润食品厂,富民工业园区东园生态食品加工园,富民县千润食品厂,富民工业园区东园生态食品加工园,云南市场监管局,,2015-05-18,氨基酸态氮（以氮计）  ,0.05g/100mL,≥0.4g/100mL,,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=78735
调味品-->酱油,老抽王酱油,富民县千润食品厂,云南市场监管局,不合格,2015-05-18,,800毫升/瓶,名手千润,富民县千润食品厂,富民工业园区东园生态食品加工园,富民县千润食品厂,富民工业园区东园生态食品加工园,云南市场监管局,,2015-05-18,铵盐（以N计）,0.02g/100mL,铵盐含量不得超过氨基酸态氮含量的 30%g/100mL,,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=78736
